CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Geography_Germany,Geography_Spain,Gender_Male,Age_Tenure,Balance_Products
1.2987732780419137,-0.6835347620550714,4,0.5278062148533861,2,1,1,0.45968206588559035,0,True,False,False,-0.5231366698372163,1.0883581134093658
1.847642242529955,-1.1966088042037069,9,0.5698726528358163,1,1,1,0.34127112356651745,1,True,False,False,0.3957429495237345,0.05824789241855745
-0.14071325146445854,0.034768896953018345,9,0.9833681361234303,1,1,1,0.3050064302123862,1,True,False,False,1.258690765967062,0.30708465205151564
-1.0416868346806771,-0.06784591147670875,2,0.4311606676624272,1,0,1,-0.16007585883745595,0,True,False,True,-0.9386300629395592,-0.02522736259116276
1.2987732780419137,-0.17046071990643585,2,0.43721673193551175,2,1,0,1.6349081251560227,0,True,False,False,-0.95461057805888,0.9793267246895544
0.4910038586066833,0.5478429391016538,10,0.6390772598438021,2,1,0,1.703772106948617,0,True,False,True,1.9698236887768414,1.2222813478604138
-0.6792261977546121,-0.27307552833616294,5,1.1149136289778974,2,0,0,-0.2375220146217978,0,True,False,True,-0.10764327673487331,1.794986903284734
1.4230454964165646,-0.5809199536253442,5,-1.2260086171219107,2,0,0,0.2937968436164619,0,False,False,False,-0.22749714012977992,-1.0224925121651767
0.04569507609751773,0.23999851381247253,8,0.7865135101677385,1,0,0,1.1122048291694884,1,True,False,True,1.074914842094872,0.18861983388202613
-0.513529906588411,0.34261332224219965,1,0.3526924493182355,1,1,0,-1.0445755572218096,1,True,False,True,-1.2102988199680143,-0.07244862128955251
-0.3271215790264348,0.44522813067192674,1,0.7809028673062276,1,1,1,0.23175554407367002,0,False,False,True,-1.2023085624083538,0.18524341443962786
0.0560510942954053,0.6504577475313809,5,0.8234171309179982,1,1,0,-0.22564483672350846,0,False,False,True,0.25191831344984655,0.21082800247725805
0.7706163499496477,-2.0175272716415233,0,-0.009663558979048269,1,0,0,-0.9472106959030058,0,True,False,True,-1.5458896374737527,-0.2905102412650042
-1.4455715443982924,2.3949094908367417,4,-1.2260086171219107,1,1,0,-1.7118477582480096,1,False,True,False,0.4356942373220367,-1.0224925121651767
-0.37890167001587266,1.2661465981097435,4,-0.5738898723368736,1,1,1,-0.9270120158968564,0,False,False,True,0.08412290469697728,-0.6300550566020885
0.9466686593137363,-0.37569033676589003,5,0.9675515888423595,1,0,0,-0.27082332600572767,0,True,False,True,-0.14759456453317552,0.2975664383513056
0.37708765842992,-1.1966088042037069,9,1.2155367140420532,2,0,0,0.4592883626533542,0,True,False,False,0.3957429495237345,1.9160945015228503
-0.9899067436912393,-0.5809199536253442,1,-0.32707656287666015,2,0,0,1.3688282126377997,0,False,True,True,-1.2822111380049581,0.05944114152359703
0.34601960383625724,1.779220640258379,8,0.03551906579136942,1,1,1,-0.011911455551450352,0,False,True,True,2.033745749254125,-0.2633198646006907
-0.4928178701926359,-1.2992236126334338,4,0.5237228913984552,1,1,1,-0.1259478402247053,0,True,False,True,-0.7149028512690668,0.03047550418688416
1.0398728230947245,-0.27307552833616294,6,1.496070139367072,2,1,1,-1.2577109059664562,0,True,False,False,0.18000599541290258,2.2537379890482345
-0.7206502705461625,-0.4783051451956171,1,0.4029777858766564,1,1,0,0.1799519197465161,0,True,False,False,-1.2742208804452977,-0.042187492179354566
0.8741765319285233,0.44522813067192674,10,0.7483351731575844,2,1,1,1.67967204354352,0,True,False,True,1.8899211131802371,1.3537816239799938
0.10783118528484316,-0.37569033676589003,5,1.1898380303340015,2,0,1,0.2360396751820486,0,True,False,False,-0.14759456453317552,1.8851641652110709
0.2528154400552691,-1.8122976547820693,8,0.35072964593351713,1,1,0,-1.4238759288100846,0,False,False,False,-0.2035263674507986,-0.07362981347614331
0.9052445865221861,1.984450257117833,2,0.9176791366150698,4,1,0,-1.2470075340830051,1,True,False,True,-0.6190197605531416,4.13769264936153
1.6819459513637538,-0.9913791873442526,6,-1.2260086171219107,1,1,0,-1.149972729625855,0,False,False,True,-0.15558482209283597,-1.0224925121651767
0.06640711249329287,-0.17046071990643585,0,1.396306642295097,1,0,1,-0.9717336772678193,0,False,True,False,-1.5458896374737527,0.5555862293515977
-0.48246185199474834,-1.401838421063161,5,1.3029213746769417,2,1,1,-0.7243951863254724,0,True,False,False,-0.5471074425161976,2.021268640892526
-1.3627233988151919,-0.27307552833616294,9,-1.2260086171219107,2,0,1,0.7908682158742384,0,False,False,True,1.0429538118562303,-1.0224925121651767
0.8741765319285233,-1.8122976547820693,1,1.63850770039171,2,1,0,-1.3510999558901124,0,False,False,False,-1.3780942287208835,2.425172515266453
0.13889923987850586,1.6766058318286519,8,-1.2260086171219107,2,1,1,0.6795607997625923,0,False,False,True,1.9698236887768414,-1.0224925121651767
0.28388349464893187,-0.6835347620550714,9,-1.2260086171219107,1,1,1,0.8369203646258724,0,False,False,False,0.7553045397084543,-1.0224925121651767
1.1020089322820499,-0.5809199536253442,5,0.012215143260116385,1,0,1,1.6373515545359476,0,False,True,True,-0.22749714012977992,-0.27734389340823384
-2.4293932731976113,0.23999851381247253,10,0.7324617260560353,2,1,0,-0.030983629577729772,0,True,False,False,1.7301159619870283,1.3346767132827841
0.14925525807639342,-0.4783051451956171,1,0.32303754513451827,2,0,0,1.2404143563060563,0,False,False,False,-1.2742208804452977,0.8419033185851496
1.3091292962398013,-0.6835347620550714,2,-1.2260086171219107,1,1,0,0.6325485646394144,1,False,False,False,-1.0345131536554846,-1.0224925121651767
-1.1141789620658902,-0.27307552833616294,3,-1.2260086171219107,2,0,0,-1.2879476272171277,0,False,False,False,-0.6829418210304251,-1.0224925121651767
-1.4973516353877303,-0.4783051451956171,4,0.22145261268250585,1,1,1,1.0286359273145629,0,False,False,False,-0.45921460935993275,-0.15142722444996093
-1.6319798719602687,0.753072555961108,4,-1.2260086171219107,2,1,0,-1.7072473081557806,0,False,False,False,-0.07568224649623155,-1.0224925121651767
0.01462702150385502,2.3949094908367417,10,-1.2260086171219107,2,1,1,0.2537580596045478,0,False,True,False,3.408070049515721,-1.0224925121651767
1.0295168048968368,-1.7096828463523421,3,0.7243220063851606,1,1,0,0.4966506950542497,1,False,True,True,-1.0185326385361637,0.15119371218677838
0.8120404227411979,-0.8887643789145255,9,-1.2260086171219107,2,1,0,0.900544302471041,0,False,False,True,0.6114799036345664,-1.0224925121651767
-0.0475090876834704,0.753072555961108,4,-1.2260086171219107,3,1,0,-0.11880501325293025,1,False,False,False,-0.07568224649623155,-1.0224925121651767
-0.16142528786023366,-1.0939939957739797,3,0.0822652335160517,2,1,1,0.9861366719983601,0,True,False,False,-0.8747080024622756,0.5521153801239087
-0.03715306948558283,0.5478429391016538,5,-1.2260086171219107,3,1,1,1.2889587995472696,1,False,True,False,0.21196702565154435,-1.0224925121651767
1.6301658603743159,0.6504577475313809,7,0.6753517769451141,2,1,0,0.8181711176765637,0,False,False,True,0.9710414938192863,1.265940510572294
-1.310943307825754,-0.27307552833616294,10,-1.2260086171219107,2,1,0,0.16574556292041306,0,False,False,False,1.3306030840040062,-1.0224925121651767
1.2262811506567006,-0.9913791873442526,8,-1.2260086171219107,2,1,1,1.2556642701536473,0,False,False,True,0.3078501163674697,-1.0224925121651767
0.8223964409390855,0.34261332224219965,4,-1.2260086171219107,2,0,1,-0.24521000927602005,0,False,True,True,-0.2035263674507986,-1.0224925121651767
-1.4041474716067421,-0.37569033676589003,10,1.59933113216483,1,0,1,0.36856550440666086,0,False,True,True,1.2507005084074017,0.6777639996712284
1.267705223448251,0.23999851381247253,9,0.4221217705468139,1,0,1,-0.617127749671118,0,False,True,True,1.40251540204095,-0.030666865463169806
1.6923019695616415,-0.9913791873442526,8,0.3301037014319777,2,1,1,1.690155435484931,0,True,False,True,0.3078501163674697,0.8504079794928809
0.6152760769813341,-1.7096828463523421,8,-1.2260086171219107,2,0,0,-0.007621759733075632,0,False,True,True,-0.13960430697351509,-1.0224925121651767
-2.460461327791274,-0.4783051451956171,9,-1.2260086171219107,2,0,0,-1.6267934266184547,0,False,False,True,0.8991291757823423,-1.0224925121651767
0.14925525807639342,0.13738370538274544,6,-1.2260086171219107,1,1,1,1.074070741050985,0,False,False,False,0.37177217684475317,-1.0224925121651767
-0.2856975062348845,0.5478429391016538,6,-1.2260086171219107,2,0,0,1.1664866623140435,0,False,False,False,0.5635383582766038,-1.0224925121651767
0.9052445865221861,-0.7861495704847984,9,0.09910245137967093,1,1,0,-1.0105619629583573,0,False,False,True,0.6833922216715104,-0.22505612466696887
-1.2695192350342037,-0.27307552833616294,7,-1.2260086171219107,2,1,0,-0.68770722721725,0,False,True,True,0.4676552675606785,-1.0224925121651767
0.2010353490658313,2.3949094908367417,1,-1.2260086171219107,1,1,1,1.3489613284651778,1,False,True,False,-1.0504936687748054,-1.0224925121651767
-0.2960535244327721,0.753072555961108,4,0.4901744366821908,2,1,1,-1.2016076736812469,1,False,True,False,-0.07568224649623155,1.0430653829306964
-0.7102942523482749,-0.6835347620550714,1,0.199510118531932,1,1,1,-1.5655755302579233,0,True,False,True,-1.2902013955646185,-0.16463196153507215
1.3919774418229018,-0.27307552833616294,2,0.37370739625442395,1,0,1,-1.097409696281398,0,True,False,False,-0.970591093178201,-0.059802071300946294
-0.4721058337968608,-0.5809199536253442,5,1.1796965589505881,1,0,0,-0.49074727315144945,0,False,True,True,-0.22749714012977992,0.4252328073148664
-1.7769641267306946,-0.37569033676589003,9,0.2619439674653914,1,1,0,-0.011015885036425607,1,True,False,True,0.9710414938192863,-0.1270599993542678
0.35637562203414486,-0.8887643789145255,3,0.22512609714880977,1,0,1,-0.6434274385994283,0,True,False,True,-0.8267664571043131,-0.14921656433853897
-1.1659590530553279,0.034768896953018345,7,0.5059113242145925,2,1,0,-1.2668770267134377,0,True,False,True,0.6354506763135478,1.062005933715612
-0.9174146163060263,0.34261332224219965,2,0.3806235293632425,1,0,0,-0.23103843188739348,0,False,False,True,-0.8747080024622756,-0.05564002305242512
0.2528154400552691,-0.27307552833616294,9,0.47602609596882733,1,0,1,-1.3405562216246794,0,False,True,True,1.0429538118562303,0.0017721289402694584
0.7291922771580973,-1.0939939957739797,9,1.2499436347822073,2,0,1,0.021173875525749314,1,True,False,True,0.4676552675606785,1.9575058688144864
-0.23391741524544665,-0.8887643789145255,9,0.8953335352856159,2,1,1,-0.45064066923645557,0,True,False,False,0.6114799036345664,1.5307054240295754
0.18032331267005614,-0.17046071990643585,6,1.464541868699557,1,1,0,0.2704963594789539,0,True,False,False,0.22794754077086524,0.5966493928384328
-1.4973516353877303,0.23999851381247253,1,-1.2260086171219107,2,1,0,-1.1880139566462955,0,False,False,False,-1.2182890775276747,-1.0224925121651767
-1.310943307825754,-0.7861495704847984,8,0.5021211550460124,1,1,0,1.732747378002009,1,True,False,False,0.4356942373220367,0.01747583117075001
0.5013598768045708,-0.4783051451956171,4,1.7419791423846445,2,1,0,0.36085664208995266,0,True,False,True,-0.45921460935993275,2.5497083294686234
1.8372862243320673,-0.4783051451956171,8,0.8485642870703732,2,0,0,-1.0773202237089252,0,False,False,True,0.6274604187538874,1.4744150477293556
0.24245942185738156,0.034768896953018345,6,0.7004657548923087,1,0,0,0.000828078499073445,0,False,True,True,0.32383063148679053,0.13683729825143898
0.0560510942954053,0.034768896953018345,6,-1.2260086171219107,2,1,0,0.7127445566478507,0,False,False,False,0.32383063148679053,-1.0224925121651767
0.34601960383625724,0.9583021728205622,10,0.7996958361824495,1,1,1,1.7049928652040485,0,True,False,False,2.2894339911632593,0.1965528039445898
-0.26498546983910937,-1.0939939957739797,3,-1.2260086171219107,1,0,0,1.453138438202541,0,False,False,False,-0.8747080024622756,-1.0224925121651767
-2.2636969820314103,0.34261332224219965,9,1.2199375545233704,1,1,0,0.17706053121189172,1,False,False,True,1.4744277200778941,0.4494493691576237
-1.0520428528785648,1.3687614065394706,1,-1.2260086171219107,1,0,1,-1.5902424984938903,1,False,False,False,-1.1303962443714097,-1.0224925121651767
-0.26498546983910937,1.779220640258379,0,1.154283015469665,1,1,0,-0.9261633976224252,1,True,False,True,-1.5458896374737527,0.4099392332223398
1.8372862243320673,0.23999851381247253,7,-1.2260086171219107,2,1,0,1.2398076290192752,0,False,False,False,0.7473142821487939,-1.0224925121651767
1.2366371688545883,-1.504453229492888,9,0.4060877216984505,1,1,0,1.1681199046979491,0,False,False,True,0.18000599541290258,-0.04031596907005997
1.1123649504799376,-0.4783051451956171,3,-1.2260086171219107,2,1,1,0.41983700334042134,0,False,False,False,-0.7308833663883878,-1.0224925121651767
1.4955376238017775,-0.5809199536253442,9,0.8714699108582794,1,1,1,0.2582699960283988,0,True,False,False,0.8272168577453983,0.23974560505087086
0.37708765842992,-0.06784591147670875,9,0.7385718050882778,1,1,1,-1.1211925712167075,0,False,False,True,1.1867784479301182,0.15976907486429331
0.3667316402320324,-1.401838421063161,1,-1.2260086171219107,2,0,1,-1.4541971640938245,0,False,False,True,-1.3461331984822418,-1.0224925121651767
1.433401514614452,0.034768896953018345,7,0.7747567250074847,2,1,1,0.423052710129516,0,True,False,True,0.6354506763135478,1.3855819875270379
-0.6378021249630619,1.1635317896800164,5,1.0963864063054858,2,1,1,-1.1328028169323632,0,True,False,False,0.4516747524413576,1.7726879702074194
-1.963372454292671,-0.4783051451956171,5,-0.20559560643707264,1,0,1,1.1773004589114833,0,True,False,False,-0.18754585233147772,-0.40841986245376405
-0.14071325146445854,0.13738370538274544,2,0.9131537576534388,1,0,1,-0.12030192024192697,0,False,False,True,-0.9066690327009175,0.2648304579326359
-0.6895822159524998,0.9583021728205622,2,2.1903239224814826,1,1,0,-0.4333879814817692,1,False,True,False,-0.7788249117463504,1.0334165686898489
-0.7413623069419376,-0.37569033676589003,1,0.8494782103840809,2,0,1,-1.5910288615752382,1,False,True,False,-1.2662306228856373,1.4755150245132758
1.0916529140841624,0.5478429391016538,10,0.9770897618475202,1,1,0,1.5556941305647407,0,True,False,True,1.9698236887768414,0.3033063996310563
0.1285432216806183,-0.4783051451956171,7,-1.2260086171219107,2,1,1,1.397157977331624,0,False,False,True,0.3557916617254323,-1.0224925121651767
0.3253075674404821,0.44522813067192674,5,0.7911610233919169,1,1,1,1.6213304066623104,0,False,False,False,0.17201573785324215,0.1914166531407542
1.4748255874060023,1.3687614065394706,2,-1.2260086171219107,1,1,0,1.0266974953667996,1,False,True,True,-0.7149028512690668,-1.0224925121651767
0.4185117312214703,-0.7861495704847984,5,-0.5702093354984541,1,1,0,0.45440219948225397,1,False,False,False,-0.30739971572638436,-0.6278401524553725
-1.7148280175433692,-1.8122976547820693,5,0.5876887078928437,1,1,1,-0.7989155219320878,0,False,True,False,-0.7069125937094064,0.06896938657995658
-0.16142528786023366,-0.9913791873442526,8,0.9906311177153889,2,1,0,0.7128424607643478,0,False,True,False,0.3078501163674697,1.6454033715096212
-0.006085014891920119,-0.17046071990643585,5,0.4884740135964095,1,0,0,-1.3144592968168582,0,False,False,True,-0.0676919889365711,0.00926314060017434
0.8741765319285233,0.5478429391016538,9,0.7082908425981171,1,1,0,-0.43903807499704484,0,False,False,True,1.618252356151782,0.14154634477614478
-2.4293932731976113,-0.6835347620550714,0,-1.2260086171219107,2,0,1,-1.7251376768966022,0,False,False,True,-1.5458896374737527,-1.0224925121651767
1.070940877688387,-0.6835347620550714,7,-1.2260086171219107,2,1,0,-0.1836803152585102,0,False,True,False,0.24392805589018612,-1.0224925121651767
-1.1970271076489907,0.9583021728205622,9,-1.2260086171219107,1,1,0,0.8661724800015786,1,False,False,False,1.905901628299558,-1.0224925121651767
0.6774121861686595,0.34261332224219965,8,-1.2260086171219107,2,1,0,1.4036474725704,0,False,True,True,1.1388369025721556,-1.0224925121651767
-1.1556030348574404,-0.17046071990643585,2,0.8193330060571453,1,1,0,-0.024990958603308838,0,False,False,True,-0.95461057805888,0.20837022376530978
-0.37890167001587266,0.44522813067192674,6,-1.2260086171219107,2,1,1,0.15578055849459194,0,False,False,False,0.5155968129186411,-1.0224925121651767
0.5738520041897838,1.881835448688106,7,-1.2260086171219107,1,1,0,-1.4284292527645326,1,False,True,True,1.6422231288307634,-1.0224925121651767
1.1123649504799376,-0.5809199536253442,7,-1.2260086171219107,2,0,0,-0.297135709428717,0,False,False,False,0.2998598588078092,-1.0224925121651767
-0.6688701795567246,-1.0939939957739797,2,-1.2260086171219107,2,1,1,-0.13939565751944177,0,False,True,False,-1.098435214132768,-1.0224925121651767
-0.0475090876834704,2.3949094908367417,6,0.33287416170511636,1,0,1,0.08062445477090273,0,False,False,False,1.4264861747199316,-0.08437503565304956
-0.20284936065178394,-0.5809199536253442,4,0.7494040883766506,1,0,0,0.21918416860334597,0,True,False,False,-0.4911756395985745,0.16628781662048817
0.6877682043665471,-1.7096828463523421,6,0.393797039912809,1,0,1,-0.2675194533426298,0,False,True,False,-0.4911756395985745,-0.047712358033978934
0.34601960383625724,-0.8887643789145255,2,-1.2260086171219107,2,1,0,-0.2888347271889681,0,False,False,True,-1.0664741838941263,-1.0224925121651767
1.5473177147912154,1.0609169812502892,7,0.5051461418400501,1,0,0,-0.9209285705906213,0,False,False,False,1.1947687054897786,0.01929623294582158
0.7291922771580973,-0.27307552833616294,2,-1.2260086171219107,2,1,1,0.11989287424270816,0,False,True,False,-0.970591093178201,-1.0224925121651767
0.3356635856383697,-0.9913791873442526,0,0.9169971401752549,1,1,0,-0.7738562416413837,1,False,True,True,-1.5458896374737527,0.2671433607125036
0.09747516708695558,-0.7861495704847984,9,0.7805475239203121,2,1,1,0.6919560173820966,0,True,False,True,0.6833922216715104,1.392551658033217
0.5531399677940086,-1.504453229492888,7,0.5857172493241654,1,1,0,1.0854688321980333,1,True,False,False,-0.2035263674507986,0.06778298580459596
-0.3685456518179851,0.23999851381247253,9,0.5212683453398586,1,1,0,1.6766580574917898,0,False,True,False,1.40251540204095,0.028998386993886408
0.16996729447216857,0.034768896953018345,2,-1.2260086171219107,2,1,0,-1.032290068727544,1,False,True,False,-0.9226495478202383,-1.0224925121651767
0.3253075674404821,-1.504453229492888,9,-0.2975027609722725,2,0,0,-0.8164304466453484,0,True,False,True,0.18000599541290258,0.09503547971275748
-1.7251840357412567,-0.9913791873442526,4,0.8594802371370266,1,1,0,1.1118039961525699,0,False,False,False,-0.6190197605531416,0.2325303592297266
-0.23391741524544665,-1.1966088042037069,5,0.3099097147225188,2,1,0,0.9723222794326192,0,True,False,True,-0.4672048669195932,0.8261029680963837
-1.7666081085328071,0.5478429391016538,10,0.85137289426541,1,1,0,-1.6452522652648327,1,True,False,True,1.9698236887768414,0.2276514548379144
-0.7517183251398252,-0.8887643789145255,4,1.4901498332572125,1,1,0,0.21048130996355394,0,False,False,True,-0.5870587303144998,0.6120599672675864
-1.4352155262004047,0.13738370538274544,5,-1.2260086171219107,2,1,1,0.8064394917241142,0,False,False,True,0.05216187445833552,-1.0224925121651767
-1.7251840357412567,-0.37569033676589003,7,0.9196469087165057,1,1,1,-1.2659233745378269,0,False,True,False,0.41172346464305537,0.2687379605188661
-1.4559275625961798,-0.8887643789145255,0,-1.2260086171219107,2,1,1,0.5298671446107364,0,False,False,False,-1.5458896374737527,-1.0224925121651767
-0.4617498155989732,-0.27307552833616294,5,1.8270190495722818,2,0,0,1.3784579432863457,0,True,False,True,-0.10764327673487331,2.652060378278502
-0.5549539793799614,0.13738370538274544,8,0.408749190766166,1,0,1,-0.092325688530053,0,False,True,False,1.0109927816175885,-0.03871432802332325
1.070940877688387,1.6766058318286519,3,1.3642765312390837,1,1,0,-1.599897270337419,1,True,False,False,-0.22749714012977992,0.5363108820551963
2.065118624685594,0.6504577475313809,2,0.734409943852969,1,1,1,-1.4016257836843726,0,False,True,False,-0.8267664571043131,0.15726451530876387
-1.4559275625961798,2.3949094908367417,2,-1.2260086171219107,2,1,1,-0.9044692018047782,0,False,False,True,-0.555097700075858,-1.0224925121651767
1.3194853144376888,0.6504577475313809,1,1.3729575204698306,2,1,0,1.2946287173419067,0,True,False,False,-1.186328047289033,2.105562512437245
-0.1510692696623461,0.34261332224219965,2,-1.2260086171219107,2,1,1,-0.7757997166075811,0,False,False,True,-0.8747080024622756,-1.0224925121651767
1.5887417875827656,1.1635317896800164,4,-1.2260086171219107,1,1,1,-1.5917933136109759,1,False,False,False,0.05216187445833552,-1.0224925121651767
-1.4145034898046296,-0.6835347620550714,8,-1.2260086171219107,2,1,0,-0.07349157975330155,0,False,False,True,0.49961629779932026,-1.0224925121651767
0.8223964409390855,0.034768896953018345,1,0.3609461289112508,1,1,0,1.6496316522174042,0,False,False,False,-1.2342695926469955,-0.06748165316539037
-1.3005872896278663,-0.17046071990643585,0,-1.2260086171219107,1,0,1,0.5467047397791385,0,False,True,False,-1.5458896374737527,-1.0224925121651767
-0.3581896336200975,-0.8887643789145255,5,-1.2260086171219107,2,0,1,1.6698508520916653,0,False,True,True,-0.34735100352468656,-1.0224925121651767
0.37708765842992,-0.4783051451956171,7,0.5593343252397163,2,1,0,0.8430784118254949,0,True,False,False,0.3557916617254323,1.126304611704863
